GeneId	TranscriptId	GeneName
ENSG00000110713	ENST00000324932	NUP98
ENSG00000141404	ENST00000334049	GNAL
ENSG00000163132	ENST00000382723	MSX1
ENSG00000082213	ENST00000325366	C5orf22
ENSG00000070444	ENST00000174618	MNT
ENSG00000172071	ENST00000303236	EIF2AK3
ENSG00000267673	ENST00000393708	FDX2
ENSG00000185900	ENST00000331373	POMK
ENSG00000076706	ENST00000264036	MCAM
ENSG00000106211	ENST00000248553	HSPB1
ENSG00000166343	ENST00000299432	MSS51
ENSG00000276146	ENST00000610886	LILRB2
ENSG00000087086	ENST00000331825	FTL
ENSG00000142173	ENST00000300527	COL6A2
ENSG00000166471	ENST00000528080	TMEM41B
ENSG00000108669	ENST00000361101	CYTH1
ENSG00000220201	ENST00000403903	ZGLP1
ENSG00000007866	ENST00000338863	TEAD3
ENSG00000122729	ENST00000309951	ACO1
ENSG00000188385	ENST00000298622	JAKMIP3
ENSG00000104228	ENST00000305364	TRIM35
ENSG00000170891	ENST00000307746	CYTL1
ENSG00000136490	ENST00000259006	LIMD2
ENSG00000161847	ENST00000293677	RAVER1
ENSG00000174775	ENST00000451590	HRAS
ENSG00000115415	ENST00000361099	STAT1
ENSG00000137414	ENST00000259963	FAM8A1
ENSG00000148123	ENST00000374874	PLPPR1
ENSG00000248496	ENST00000508341	ZBED9
ENSG00000170027	ENST00000307630	YWHAG
ENSG00000104490	ENST00000395923	NCALD
ENSG00000277322	ENST00000619213	GOLGA6L6
ENSG00000197345	ENST00000362034	MRPL21
ENSG00000133710	ENST00000359874	SPINK5
ENSG00000163811	ENST00000407426	WDR43
ENSG00000099840	ENST00000395301	IZUMO4
ENSG00000076662	ENST00000160262	ICAM3
ENSG00000124641	ENST00000265350	MED20
ENSG00000030419	ENST00000434687	IKZF2
ENSG00000171320	ENST00000305188	ESCO2
ENSG00000274384	ENST00000621826	TMC4
ENSG00000129173	ENST00000620009	E2F8
ENSG00000166329	ENST00000299415	CCDC182
ENSG00000266173	ENST00000336174	STRADA
ENSG00000227567	ENST00000426800	APOM
ENSG00000141200	ENST00000268919	KIF2B
ENSG00000166448	ENST00000416379	TMEM130
ENSG00000226560	ENST00000448206	C2
ENSG00000153975	ENST00000368576	ZUFSP
ENSG00000126453	ENST00000616144	BCL2L12
ENSG00000148513	ENST00000361713	ANKRD30A
ENSG00000196683	ENST00000358435	TOMM7
ENSG00000141867	ENST00000263377	BRD4
ENSG00000172156	ENST00000305869	CCL11
ENSG00000134453	ENST00000446108	RBM17
ENSG00000275156	ENST00000617154	NCR1
ENSG00000180053	ENST00000325017	NKX2-6
ENSG00000204569	ENST00000376511	PPP1R10
ENSG00000108700	ENST00000394620	CCL8
ENSG00000129170	ENST00000533783	CSRP3
ENSG00000063176	ENST00000245222	SPHK2
ENSG00000181610	ENST00000313608	MRPS23
ENSG00000227761	ENST00000425649	BAG6
ENSG00000159167	ENST00000290271	STC1
ENSG00000196553	ENST00000636229	CCDC196
ENSG00000168515	ENST00000306238	SCGB1D1
ENSG00000072182	ENST00000347842	ASIC4
ENSG00000256045	ENST00000545075	MTRNR2L10
ENSG00000154889	ENST00000588072	MPPE1
ENSG00000158639	ENST00000289619	PAGE5
ENSG00000181374	ENST00000225844	CCL13
ENSG00000277442	ENST00000614976	NCR1
ENSG00000121966	ENST00000409817	CXCR4
ENSG00000206073	ENST00000341074	SERPINB4
ENSG00000262795	ENST00000573079	IFNGR2
ENSG00000136931	ENST00000373588	NR5A1
ENSG00000085788	ENST00000397166	DDHD2
ENSG00000176225	ENST00000640769	RTTN
ENSG00000125875	ENST00000354200	TBC1D20
ENSG00000124935	ENST00000244926	SCGB1D2
ENSG00000106686	ENST00000475086	SPATA6L
ENSG00000138326	ENST00000440692	RPS24
ENSG00000101247	ENST00000378106	NDUFAF5
ENSG00000124939	ENST00000244930	SCGB2A1
ENSG00000205683	ENST00000610283	DPF3
ENSG00000204568	ENST00000259873	MRPS18B
ENSG00000166548	ENST00000299697	TK2
ENSG00000144021	ENST00000488633	CIAO1
ENSG00000099625	ENST00000590083	CBARP
ENSG00000169756	ENST00000338045	LIMS1
ENSG00000155755	ENST00000409883	TMEM237
ENSG00000180138	ENST00000379800	CSNK1A1L
ENSG00000108064	ENST00000487519	TFAM
ENSG00000105516	ENST00000222122	DBP
ENSG00000119943	ENST00000370575	PYROXD2
ENSG00000172081	ENST00000357066	MOB3A
ENSG00000260802	ENST00000569275	SERTM2
ENSG00000118046	ENST00000326873	STK11
ENSG00000178217	ENST00000339284	SH2D4B
ENSG00000106714	ENST00000297668	CNTNAP3
ENSG00000130589	ENST00000467148	HELZ2
ENSG00000065882	ENST00000261439	TBC1D1
ENSG00000112038	ENST00000434900	OPRM1
ENSG00000063177	ENST00000549920	RPL18
ENSG00000198513	ENST00000358385	ATL1
ENSG00000263160	ENST00000573374	TMEM50B
ENSG00000189350	ENST00000379558	TOGARAM2
ENSG00000053918	ENST00000155840	KCNQ1
ENSG00000176928	ENST00000322348	GCNT4
ENSG00000147381	ENST00000360243	MAGEA4
ENSG00000184486	ENST00000328345	POU3F2
ENSG00000198033	ENST00000400113	TUBA3C
ENSG00000112234	ENST00000369244	FBXL4
ENSG00000198252	ENST00000354586	STYX
ENSG00000180190	ENST00000523656	TDRP
ENSG00000102977	ENST00000620338	ACD
ENSG00000179270	ENST00000331664	C2orf71
ENSG00000102763	ENST00000379310	VWA8
ENSG00000155659	ENST00000374737	VSIG4
ENSG00000124789	ENST00000537253	NUP153
ENSG00000067842	ENST00000263519	ATP2B3
ENSG00000188959	ENST00000400613	C9orf152
ENSG00000205250	ENST00000379378	E2F4
ENSG00000126456	ENST00000601291	IRF3
ENSG00000102048	ENST00000380488	ASB9
ENSG00000204279	ENST00000374951	PAGE3
ENSG00000205808	ENST00000381883	PLPP6
ENSG00000090470	ENST00000204549	PDCD7
ENSG00000123576	ENST00000372588	ESX1
ENSG00000106688	ENST00000262352	SLC1A1
ENSG00000078142	ENST00000262039	PIK3C3
ENSG00000167916	ENST00000264651	KRT24
ENSG00000178175	ENST00000318442	ZNF366
ENSG00000234196	ENST00000432044	ZBTB12
ENSG00000164318	ENST00000354891	EGFLAM
ENSG00000112578	ENST00000230340	BYSL
ENSG00000167985	ENST00000301761	SDHAF2
ENSG00000136810	ENST00000374517	TXN
ENSG00000051108	ENST00000439977	HERPUD1
ENSG00000181617	ENST00000317987	FDCSP
ENSG00000147535	ENST00000424479	PLPP5
ENSG00000276289	ENST00000618699	KCNE1B
ENSG00000144460	ENST00000636099	NYAP2
ENSG00000203760	ENST00000368325	CENPW
ENSG00000151748	ENST00000324679	SAV1
ENSG00000173391	ENST00000309539	OLR1
ENSG00000183287	ENST00000439986	CCBE1
ENSG00000172785	ENST00000377400	CBWD1
ENSG00000278961	ENST00000624951	SMIM34B
ENSG00000166828	ENST00000300061	SCNN1G
ENSG00000183850	ENST00000597761	ZNF730
ENSG00000112343	ENST00000357085	TRIM38
ENSG00000170604	ENST00000302165	IRF2BP1
ENSG00000146776	ENST00000419735	ATXN7L1
ENSG00000012983	ENST00000013125	MAP4K5
ENSG00000149532	ENST00000340437	CPSF7
ENSG00000104472	ENST00000220913	CHRAC1
ENSG00000232169	ENST00000419893	ABCF1
ENSG00000134640	ENST00000257068	MTNR1B
ENSG00000268629	ENST00000600991	TEX13A
ENSG00000145626	ENST00000274278	UGT3A1
ENSG00000145700	ENST00000274361	ANKRD31
ENSG00000171942	ENST00000305899	OR10H2
ENSG00000159753	ENST00000334583	CARMIL2
ENSG00000104880	ENST00000359920	ARHGEF18
ENSG00000108702	ENST00000225842	CCL1
ENSG00000189108	ENST00000372582	IL1RAPL2
ENSG00000171936	ENST00000641646	OR10H3
ENSG00000163697	ENST00000508593	APBB2
ENSG00000173818	ENST00000518137	ENDOV
ENSG00000185737	ENST00000372141	NRG3
ENSG00000008128	ENST00000378633	CDK11A
ENSG00000107537	ENST00000263038	PHYH
ENSG00000078098	ENST00000188790	FAP
ENSG00000173261	ENST00000311450	PLAC8L1
ENSG00000047648	ENST00000337414	ARHGAP6
ENSG00000110484	ENST00000227918	SCGB2A2
ENSG00000136159	ENST00000258662	NUDT15
ENSG00000242173	ENST00000219409	ARHGDIG
ENSG00000155714	ENST00000537222	PDZD9
ENSG00000224389	ENST00000435363	C4B
ENSG00000115419	ENST00000320717	GLS
ENSG00000136143	ENST00000378654	SUCLA2
ENSG00000133706	ENST00000394434	LARS
ENSG00000165685	ENST00000381923	TMEM52B
ENSG00000135298	ENST00000370598	ADGRB3
ENSG00000197586	ENST00000376652	ENTPD6
ENSG00000277796	ENST00000612067	CCL3L3
ENSG00000171209	ENST00000304954	CSN3
ENSG00000146374	ENST00000356698	RSPO3
ENSG00000147548	ENST00000317025	NSD3
ENSG00000186446	ENST00000620116	ZNF501
ENSG00000083099	ENST00000523377	LYRM2
ENSG00000076344	ENST00000397770	RGS11
ENSG00000182083	ENST00000402971	OR6B2
ENSG00000178586	ENST00000641019	OR6B3
ENSG00000075340	ENST00000264436	ADD2
ENSG00000145309	ENST00000273936	CABS1
ENSG00000214513	ENST00000398468	NOTO
ENSG00000225130	ENST00000453266	TRIM31
ENSG00000213337	ENST00000393537	ANKRD39
ENSG00000100796	ENST00000554684	PPP4R3A
ENSG00000096171	ENST00000211402	VARS
ENSG00000172519	ENST00000642092	OR10H5
ENSG00000135299	ENST00000522441	ANKRD6
ENSG00000204193	ENST00000374510	TXNDC8
ENSG00000186115	ENST00000221700	CYP4F2
ENSG00000133731	ENST00000449740	IMPA1
ENSG00000163126	ENST00000318357	ANKRD23
ENSG00000084754	ENST00000380649	HADHA
ENSG00000102854	ENST00000382862	MSLN
ENSG00000273992	ENST00000613062	NLRP2
ENSG00000083457	ENST00000263087	ITGAE
ENSG00000094755	ENST00000518525	GABRP
ENSG00000163807	ENST00000296121	KIAA1143
ENSG00000186723	ENST00000641419	OR10H1
ENSG00000185269	ENST00000409678	NOTUM
ENSG00000004142	ENST00000540200	POLDIP2
ENSG00000213949	ENST00000282588	ITGA1
ENSG00000125630	ENST00000541869	POLR1B
ENSG00000168763	ENST00000305510	CNNM3
ENSG00000166546	ENST00000536005	BEAN1
ENSG00000254521	ENST00000291707	SIGLEC12
ENSG00000176182	ENST00000322217	MYPOP
ENSG00000060339	ENST00000265872	CCAR1
ENSG00000122008	ENST00000241436	POLK
ENSG00000188425	ENST00000341294	NANOS2
ENSG00000104967	ENST00000263257	NOVA2
ENSG00000171903	ENST00000402119	CYP4F11
ENSG00000109079	ENST00000226225	TNFAIP1
ENSG00000159461	ENST00000290649	AMFR
ENSG00000149639	ENST00000237536	SOGA1
ENSG00000074706	ENST00000422970	IPCEF1
ENSG00000177602	ENST00000325418	HASPIN
ENSG00000173821	ENST00000582970	RNF213
ENSG00000111664	ENST00000229264	GNB3
ENSG00000077009	ENST00000616156	NMRK2
ENSG00000204531	ENST00000259915	POU5F1
ENSG00000185947	ENST00000300870	ZNF267
ENSG00000125363	ENST00000380712	AMELX
ENSG00000187601	ENST00000342972	MAGEH1
ENSG00000130703	ENST00000313733	OSBPL2
ENSG00000111247	ENST00000228843	RAD51AP1
ENSG00000247746	ENST00000500968	USP51
ENSG00000167930	ENST00000399932	FAM234A
ENSG00000172428	ENST00000307266	COPS9
ENSG00000135314	ENST00000370384	KHDC1
ENSG00000250254	ENST00000504686	PTTG2
ENSG00000138029	ENST00000317799	HADHB
ENSG00000109208	ENST00000226460	SMR3A
ENSG00000275885	ENST00000613693	PRPF31
ENSG00000152684	ENST00000274311	PELO
ENSG00000236759	ENST00000443951	EHMT2
ENSG00000256980	ENST00000370388	KHDC1L
ENSG00000171169	ENST00000373078	NAIF1
ENSG00000083312	ENST00000337273	TNPO1
ENSG00000164171	ENST00000296585	ITGA2
ENSG00000109046	ENST00000262394	WSB1
ENSG00000144229	ENST00000409968	THSD7B
ENSG00000215790	ENST00000643905	SLC35E2
ENSG00000137494	ENST00000533342	ANKRD42
ENSG00000148339	ENST00000373069	SLC25A25
ENSG00000074410	ENST00000178638	CA12
ENSG00000198010	ENST00000637795	DLGAP2
ENSG00000140678	ENST00000562522	ITGAX
ENSG00000159363	ENST00000326735	ATP13A2
ENSG00000214940	ENST00000525596	NPIPA8
ENSG00000153046	ENST00000397588	CDYL
ENSG00000134986	ENST00000395634	NREP
ENSG00000277090	ENST00000612831	GOLGA8G
ENSG00000197745	ENST00000358585	SCGB1D4
ENSG00000274571	ENST00000610424	NLRP7
ENSG00000004766	ENST00000305866	VPS50
ENSG00000186889	ENST00000335390	TMEM17
ENSG00000176406	ENST00000504942	RIMS2
ENSG00000181291	ENST00000631683	TMEM132E
ENSG00000111665	ENST00000538862	CDCA3
ENSG00000273592	ENST00000619855	MBOAT7
ENSG00000104714	ENST00000262109	ERICH1
ENSG00000133401	ENST00000438447	PDZD2
ENSG00000188372	ENST00000394857	ZP3
ENSG00000189001	ENST00000452271	SBSN
ENSG00000185963	ENST00000356884	BICD2
ENSG00000137500	ENST00000529689	CCDC90B
ENSG00000223601	ENST00000422359	EBLN1
ENSG00000162148	ENST00000338608	PPP1R32
ENSG00000136895	ENST00000373387	GARNL3
ENSG00000127184	ENST00000509578	COX7C
ENSG00000178372	ENST00000380332	CALML5
ENSG00000144320	ENST00000544803	LNPK
ENSG00000165271	ENST00000297990	NOL6
ENSG00000121361	ENST00000240662	KCNJ8
ENSG00000136169	ENST00000354234	SETDB2
ENSG00000146700	ENST00000275560	SSC4D
ENSG00000111716	ENST00000396076	LDHB
ENSG00000276504	ENST00000616798	TFPT
ENSG00000104812	ENST00000323798	GYS1
ENSG00000138593	ENST00000559471	SECISBP2L
ENSG00000115286	ENST00000233627	NDUFS7
ENSG00000277018	ENST00000620478	COX8C
ENSG00000276416	ENST00000629588	UNC79
ENSG00000196081	ENST00000418100	ZNF724
ENSG00000152953	ENST00000282908	STK32B
ENSG00000130653	ENST00000406427	PNPLA7
ENSG00000150540	ENST00000280097	HNMT
ENSG00000055917	ENST00000338086	PUM2
ENSG00000107758	ENST00000394829	PPP3CB
ENSG00000140718	ENST00000471389	FTO
ENSG00000126500	ENST00000246841	FLRT1
ENSG00000107816	ENST00000370220	LZTS2
ENSG00000133315	ENST00000255681	MACROD1
ENSG00000104738	ENST00000262105	MCM4
ENSG00000276061	ENST00000622523	NDUFA3
ENSG00000113163	ENST00000644072	COL4A3BP
ENSG00000184502	ENST00000329402	GAST
ENSG00000137558	ENST00000260113	PI15
ENSG00000225614	ENST00000437464	ZNF469
ENSG00000175229	ENST00000312006	GAL3ST3
ENSG00000117122	ENST00000375535	MFAP2
ENSG00000274696	ENST00000613666	KIR3DL3
ENSG00000124610	ENST00000244573	HIST1H1A
ENSG00000107819	ENST00000224807	SFXN3
ENSG00000275714	ENST00000613854	HIST1H3A
ENSG00000189299	ENST00000339140	FOXR2
ENSG00000261667	ENST00000562505	LY6L
ENSG00000171703	ENST00000343484	TCEA2
ENSG00000167770	ENST00000538426	OTUB1
ENSG00000205609	ENST00000380876	EIF3CL
ENSG00000278637	ENST00000617569	HIST1H4A
ENSG00000176956	ENST00000414417	LY6H
ENSG00000123908	ENST00000220592	AGO2
ENSG00000127804	ENST00000263092	METTL16
ENSG00000128731	ENST00000261609	HERC2
ENSG00000230989	ENST00000433866	HSBP1
ENSG00000186862	ENST00000619208	PDZD7
ENSG00000166855	ENST00000300107	CLPX
ENSG00000277484	ENST00000611369	KIR2DL3
ENSG00000140988	ENST00000343262	RPS2
ENSG00000148200	ENST00000487099	NR6A1
ENSG00000161328	ENST00000270115	LRRC56
ENSG00000178602	ENST00000391989	OTOS
ENSG00000171201	ENST00000304915	SMR3B
ENSG00000236625	ENST00000449788	C4B
ENSG00000146267	ENST00000389677	FAXC
ENSG00000099849	ENST00000397583	RASSF7
ENSG00000164733	ENST00000353047	CTSB
ENSG00000136881	ENST00000259407	BAAT
ENSG00000169575	ENST00000403807	VPREB1
ENSG00000103494	ENST00000647211	RPGRIP1L
ENSG00000171199	ENST00000399575	OPRPN
ENSG00000277494	ENST00000622500	GPIHBP1
ENSG00000204001	ENST00000371688	LCN8
ENSG00000257057	ENST00000542198	C11orf97
ENSG00000278705	ENST00000377745	HIST1H4B
ENSG00000178363	ENST00000315238	CALML3
ENSG00000186416	ENST00000542113	NKRF
ENSG00000204897	ENST00000312150	KRT25
ENSG00000069206	ENST00000175238	ADAM7
ENSG00000214819	ENST00000399044	CDRT15L2
ENSG00000274267	ENST00000621411	HIST1H3B
ENSG00000099954	ENST00000400585	CECR2
ENSG00000162174	ENST00000415229	ASRGL1
ENSG00000176340	ENST00000314133	COX8A
ENSG00000166348	ENST00000339859	USP54
ENSG00000278463	ENST00000615868	HIST1H2AB
ENSG00000230031	ENST00000454856	POTEB2
ENSG00000164211	ENST00000296632	STARD4
ENSG00000186891	ENST00000328596	TNFRSF18
ENSG00000261992	ENST00000576342	GATAD2B
ENSG00000250799	ENST00000301175	PRODH2
ENSG00000128536	ENST00000317716	CDHR3
ENSG00000165102	ENST00000379644	HGSNAT
ENSG00000139044	ENST00000266383	B4GALNT3
ENSG00000088387	ENST00000376460	DOCK9
ENSG00000278632	ENST00000617942	TBC1D3B
ENSG00000163950	ENST00000489418	SLBP
ENSG00000176566	ENST00000319675	DCAF4L2
ENSG00000077721	ENST00000371558	UBE2A
ENSG00000153317	ENST00000518721	ASAP1
ENSG00000100852	ENST00000345122	ARHGAP5
ENSG00000156103	ENST00000286614	MMP16
ENSG00000169047	ENST00000305123	IRS1
ENSG00000185522	ENST00000329451	LMNTD2
ENSG00000118985	ENST00000237853	ELL2
ENSG00000187021	ENST00000528052	PNLIPRP1
ENSG00000250571	ENST00000340042	GLI4
ENSG00000075429	ENST00000533854	CACNG5
ENSG00000237046	ENST00000434151	TRIM40
ENSG00000064102	ENST00000261191	INTS13
ENSG00000276175	ENST00000619928	LILRA3
ENSG00000179588	ENST00000319555	ZFPM1
ENSG00000042980	ENST00000265769	ADAM28
ENSG00000101974	ENST00000327569	ATP11C
ENSG00000161992	ENST00000409413	PRR35
ENSG00000196371	ENST00000358752	FUT4
ENSG00000277161	ENST00000614443	PIGW
ENSG00000075461	ENST00000262138	CACNG4
ENSG00000181638	ENST00000330701	ZFP41
ENSG00000171195	ENST00000413702	MUC7
ENSG00000276410	ENST00000615966	HIST1H2BB
ENSG00000166025	ENST00000433060	AMOTL1
ENSG00000273611	ENST00000617429	ZNHIT3
ENSG00000223533	ENST00000416392	CCHCR1
ENSG00000111843	ENST00000541412	TMEM14C
ENSG00000142082	ENST00000382743	SIRT3
ENSG00000164307	ENST00000296754	ERAP1
ENSG00000165192	ENST00000480796	ASB11
ENSG00000167434	ENST00000300900	CA4
ENSG00000166260	ENST00000299335	COX11
ENSG00000101126	ENST00000371602	ADNP
ENSG00000185716	ENST00000542527	MOSMO
ENSG00000101844	ENST00000372232	ATG4A
ENSG00000105063	ENST00000412770	PPP6R1
ENSG00000134627	ENST00000299001	PIWIL4
ENSG00000144028	ENST00000323853	SNRNP200
ENSG00000164484	ENST00000392429	TMEM200A
ENSG00000063660	ENST00000264039	GPC1
ENSG00000236424	ENST00000444056	TSPY10
ENSG00000101342	ENST00000217320	TLDC2
ENSG00000138615	ENST00000261883	CILP
ENSG00000157538	ENST00000309117	VPS26C
ENSG00000166263	ENST00000376352	STXBP4
ENSG00000187475	ENST00000338379	HIST1H1T
ENSG00000187790	ENST00000267430	FANCM
ENSG00000174279	ENST00000308618	EVX2
ENSG00000136897	ENST00000374865	MRPL50
ENSG00000010704	ENST00000357618	HFE
ENSG00000086475	ENST00000327347	SEPHS1
ENSG00000135632	ENST00000389501	SMYD5
ENSG00000128714	ENST00000392539	HOXD13
ENSG00000085563	ENST00000622132	ABCB1
ENSG00000274538	ENST00000618418	PHLDA2
ENSG00000185627	ENST00000431206	PSMD13
ENSG00000101347	ENST00000646673	SAMHD1
ENSG00000256162	ENST00000541421	SMLR1
ENSG00000144468	ENST00000392062	RHBDD1
ENSG00000170178	ENST00000406506	HOXD12
ENSG00000134318	ENST00000315872	ROCK2
ENSG00000136870	ENST00000339664	ZNF189
ENSG00000278259	ENST00000614623	MYO19
ENSG00000249915	ENST00000264933	PDCD6
ENSG00000128710	ENST00000249501	HOXD10
ENSG00000139197	ENST00000412720	PEX5
ENSG00000165494	ENST00000298281	PCF11
ENSG00000274129	ENST00000616063	TSEN34
ENSG00000000419	ENST00000371582	DPM1
ENSG00000158553	ENST00000444565	POM121L2
ENSG00000128713	ENST00000249504	HOXD11
ENSG00000177984	ENST00000316144	LCN15
ENSG00000198846	ENST00000361421	TOX
ENSG00000134762	ENST00000360428	DSC3
ENSG00000134028	ENST00000256412	ADAMDEC1
ENSG00000165905	ENST00000531526	LARGE2
ENSG00000180089	ENST00000327042	TMEM86B
ENSG00000237071	ENST00000435528	TRIM27
ENSG00000178127	ENST00000318388	NDUFV2
ENSG00000169884	ENST00000301061	WNT10B
ENSG00000119599	ENST00000358377	DCAF4
ENSG00000109787	ENST00000261438	KLF3
ENSG00000147509	ENST00000297313	RGS20
ENSG00000274782	ENST00000613580	KIR2DL1
ENSG00000143878	ENST00000272233	RHOB
ENSG00000141198	ENST00000575882	TOM1L1
ENSG00000137752	ENST00000533400	CASP1
ENSG00000196235	ENST00000599117	SUPT5H
ENSG00000214652	ENST00000456806	ZNF727
ENSG00000118518	ENST00000368314	RNF146
ENSG00000109113	ENST00000453384	RAB34
ENSG00000187689	ENST00000339336	AMTN
ENSG00000151914	ENST00000312431	DST
ENSG00000124486	ENST00000324545	USP9X
ENSG00000177731	ENST00000327031	FLII
ENSG00000011243	ENST00000397410	AKAP8L
ENSG00000164626	ENST00000359534	KCNK5
ENSG00000178031	ENST00000380548	ADAMTSL1
ENSG00000185352	ENST00000376705	HS6ST3
ENSG00000186393	ENST00000335552	KRT26
ENSG00000104983	ENST00000595358	CCDC61
ENSG00000144228	ENST00000280098	SPOPL
ENSG00000274955	ENST00000619637	KIR2DL4
ENSG00000176973	ENST00000530349	FAM89B
ENSG00000136936	ENST00000375128	XPA
ENSG00000101745	ENST00000262126	ANKRD12
ENSG00000142611	ENST00000270722	PRDM16
ENSG00000063438	ENST00000316418	AHRR
ENSG00000173465	ENST00000309328	SSSCA1
ENSG00000137310	ENST00000376257	TCF19
ENSG00000180891	ENST00000577830	CUEDC1
ENSG00000097007	ENST00000372348	ABL1
ENSG00000281216	ENST00000629409	KIF26B
ENSG00000100139	ENST00000215957	MICALL1
ENSG00000153574	ENST00000283646	RPIA
ENSG00000008438	ENST00000008938	PGLYRP1
ENSG00000165632	ENST00000344293	TAF3
ENSG00000158517	ENST00000289473	NCF1
ENSG00000099139	ENST00000545128	PCSK5
ENSG00000126952	ENST00000473265	NXF5
ENSG00000185437	ENST00000333634	SH3BGR
ENSG00000124198	ENST00000371917	ARFGEF2
ENSG00000205339	ENST00000379719	IPO7
ENSG00000154124	ENST00000284274	OTULIN
ENSG00000276561	ENST00000621391	IRF7
ENSG00000086232	ENST00000199389	EIF2AK1
ENSG00000107521	ENST00000325103	HPS1
ENSG00000105784	ENST00000338056	RUNDC3B
ENSG00000177963	ENST00000325207	RIC8A
ENSG00000105679	ENST00000222286	GAPDHS
ENSG00000206069	ENST00000407886	TMEM211
ENSG00000164237	ENST00000296658	CMBL
ENSG00000102287	ENST00000370328	GABRE
ENSG00000173805	ENST00000347901	HAP1
ENSG00000274914	ENST00000618711	LILRA5
ENSG00000204252	ENST00000229829	HLA-DOA
ENSG00000132958	ENST00000400230	TPTE2
ENSG00000101294	ENST00000398174	HM13
ENSG00000132423	ENST00000254759	COQ3
ENSG00000096696	ENST00000379802	DSP
ENSG00000151491	ENST00000642278	EPS8
ENSG00000276379	ENST00000612571	KIR3DL1
ENSG00000167657	ENST00000545797	DAPK3
ENSG00000105677	ENST00000222284	TMEM147
ENSG00000167393	ENST00000390665	PPP2R3B
ENSG00000165113	ENST00000376371	GKAP1
ENSG00000125084	ENST00000293549	WNT1
ENSG00000007541	ENST00000026218	PIGQ
ENSG00000068308	ENST00000156084	OTUD5
ENSG00000157999	ENST00000409061	ANKRD61
ENSG00000106305	ENST00000223029	AIMP2
ENSG00000171446	ENST00000301656	KRT27
ENSG00000078018	ENST00000360351	MAP2
ENSG00000154133	ENST00000306534	ROBO4
ENSG00000278062	ENST00000612318	ZNF251
ENSG00000186827	ENST00000379236	TNFRSF4
ENSG00000102890	ENST00000393997	ELMO3
ENSG00000158901	ENST00000357199	WFDC8
ENSG00000203909	ENST00000370370	DPPA5
ENSG00000162006	ENST00000543963	MSLNL
ENSG00000122870	ENST00000373886	BICC1
ENSG00000277781	ENST00000618551	MROH6
ENSG00000133962	ENST00000256343	CATSPERB
ENSG00000168447	ENST00000343070	SCNN1B
ENSG00000204869	ENST00000377697	IGFL4
ENSG00000111790	ENST00000229395	FGFR1OP2
ENSG00000105127	ENST00000269701	AKAP8
ENSG00000278726	ENST00000617398	KIR3DL2
ENSG00000104408	ENST00000220849	EIF3E
ENSG00000138080	ENST00000380320	EMILIN1
ENSG00000278272	ENST00000612966	HIST1H3C
ENSG00000167232	ENST00000300619	ZNF91
ENSG00000180596	ENST00000314332	HIST1H2BC
ENSG00000141682	ENST00000316660	PMAIP1
ENSG00000188624	ENST00000341415	IGFL3
ENSG00000223865	ENST00000418931	HLA-DPB1
ENSG00000197061	ENST00000377803	HIST1H4C
ENSG00000125124	ENST00000245157	BBS2
ENSG00000185960	ENST00000381578	SHOX
ENSG00000276299	ENST00000613059	PRAMEF25
ENSG00000187837	ENST00000343677	HIST1H1C
ENSG00000164050	ENST00000358536	PLXNB1
ENSG00000180573	ENST00000377791	HIST1H2AC
ENSG00000204866	ENST00000434646	IGFL2
ENSG00000155959	ENST00000286428	VBP1
ENSG00000101639	ENST00000506447	CEP192
